payment_id,payment_order_id,payment_amount,payment_fee,payment_method,payment_status
4927115,82729847,61.8,1.67,ONLINE,PAID
4927116,82729847,10,0,VOUCHER,PAID
4927120,82729893,123.81,1.86,ONLINE,PAID
4927121,82729910,67.2,1.01,ONLINE,PAID
4927122,82729912,44.8,0.67,ONLINE,PAID
4927124,82729917,51.8,1.4,ONLINE,PAID
4927128,82729973,47.3,0.71,ONLINE,PAID
4927132,82656846,11,0.17,MONEY,PAID
4927135,82656846,21,0.32,STORE_DIRECT_PAYMENT,PAID
4927136,82730023,130.9,1.83,ONLINE,PAID
4927138,82730025,294.5,7.95,ONLINE,PAID
4927139,82730029,33.8,0.51,ONLINE,PAID
4927148,82730220,39,0.59,ONLINE,PAID
4927149,82730221,4.9,0,VOUCHER,PAID
4927150,82730176,289.54,5.79,VOUCHER_STORE,PAID
4927151,82730226,36.71,0.55,ONLINE,PAID
4927152,82730234,52.7,0.79,ONLINE,PAID
4927153,82708701,17.9,0,MEAL_BENEFIT,PAID
4927156,82730331,108.71,1.63,ONLINE,PAID
4927157,82730361,37.3,0.52,ONLINE,PAID
4927165,82730430,37.39,0.56,ONLINE,PAID
4927166,82730447,24.5,0.37,ONLINE,PAID
4927167,82730447,10,0,VOUCHER,PAID
4927182,82730606,33.4,0.5,ONLINE,PAID
4927183,82730606,4.99,0,VOUCHER,PAID
4927187,82710084,27.7,0.42,DEBIT,PAID
4927193,82730674,53.4,0.8,ONLINE,PAID
4927195,82730683,44.4,0.67,ONLINE,PAID
4927205,82730706,29.9,0.45,ONLINE,PAID
4927206,82730706,6.9,0,VOUCHER,PAID
4927213,82730803,73.8,1.99,ONLINE,PAID
4927220,82730903,59.8,0.84,ONLINE,PAID
4927221,82730902,34.49,0.52,ONLINE,PAID
4927222,82730930,30.8,0.46,ONLINE,PAID
4927227,82720799,49.3,0.69,DEBIT,PAID
4927236,82731031,14.95,0.22,ONLINE,PAID
4927237,82731031,20,0,VOUCHER,PAID
4927238,82731032,131.25,3.54,ONLINE,PAID
4927243,82731098,130.6,1.96,ONLINE,PAID
4927245,82731101,105.7,2.85,ONLINE,PAID
4927247,82731122,80.7,2.18,ONLINE,PAID
4927251,82716115,91.9,1.29,DEBIT,PAID
4927252,82731179,5,0,VOUCHER,PAID
4927257,82731203,78.7,1.18,ONLINE,PAID
4927259,82731208,119.7,3.23,ONLINE,PAID
4927261,82731215,46.69,0.7,ONLINE,PAID
4927262,82731216,143.7,2.16,ONLINE,PAID
4927270,82731270,45.8,0.69,ONLINE,PAID
4927271,82731270,20,0,VOUCHER,PAID
4927272,82731272,170.6,4.61,ONLINE,PAID
4927275,82731387,81.7,2.21,ONLINE,PAID
4927277,82731393,13,0.2,ONLINE,PAID
4927278,82731416,104.3,2.82,ONLINE,PAID
4927279,81868210,253.8,3.81,STORE_DIRECT_PAYMENT,PAID
4927281,82731483,63.8,1.72,ONLINE,PAID
4927282,82731513,84.5,1.27,ONLINE,PAID
4927283,82731529,113.7,3.07,ONLINE,PAID
4927288,82731619,74.3,2.01,ONLINE,PAID
4927289,82731637,61.8,1.67,ONLINE,PAID
4927290,82731638,111.8,3.02,ONLINE,PAID
4927294,82731659,135.7,2.04,ONLINE,PAID
4927295,82731691,55.03,0.83,ONLINE,PAID
4927296,82731691,10,0,VOUCHER,PAID
4927297,82731700,26.9,0.4,ONLINE,PAID
4927298,82731700,6.99,0,VOUCHER,PAID
4927302,82731713,35.8,0.54,ONLINE,PAID
4927303,82731720,54.8,0.82,ONLINE,PAID
4927304,82731728,38.9,0.58,ONLINE,PAID
4927305,82731734,31,0.47,ONLINE,PAID
4927306,82731734,6.9,0,VOUCHER,PAID
4927307,82731741,44.9,0,ONLINE,PAID
4927308,82731762,57.7,0.87,ONLINE,PAID
4927310,82698263,141.7,2.83,STORE_DIRECT_PAYMENT,PAID
4927318,82731852,34.8,0.52,ONLINE,PAID
4927327,82731931,45.4,0.68,ONLINE,PAID
4927334,82732004,27.7,0.42,ONLINE,PAID
4927344,82732089,4.9,0,VOUCHER,PAID
4927347,82732142,46.8,1.26,ONLINE,PAID
4927348,82732142,10,0,VOUCHER,PAID
4927349,82732157,17.9,0.27,ONLINE,PAID
4927350,82732157,12,0,VOUCHER,PAID
4927353,82732204,141.7,3.83,ONLINE,PAID
4927354,82732220,38.8,0.58,ONLINE,PAID
4927356,82732230,222.1,4.44,ONLINE,PAID
4927360,82732351,55.7,0.84,ONLINE,PAID
4927361,82732362,33.8,0.51,ONLINE,PAID
4927362,82732362,12,0,VOUCHER,PAID
4927363,82732438,33.9,0.51,ONLINE,PAID
4927365,82732460,253.4,6.84,ONLINE,PAID
4927366,82732468,68.7,1.85,ONLINE,PAID
4927370,82732540,105.75,2.86,ONLINE,PAID
4927371,82732533,857.81,17.16,STORE_DIRECT_PAYMENT,PAID
4927375,82732588,71.9,1.08,ONLINE,PAID
4927384,82732776,37.93,0.57,ONLINE,PAID
4927386,82732815,93.39,1.87,ONLINE,PAID
4927392,82732915,80.35,2.17,ONLINE,PAID
4927401,82733031,11.91,0,VOUCHER_STORE,PAID
4927406,82724370,48.3,0.68,DEBIT,PAID
4927409,82718555,110.7,1.66,DEBIT,PAID
4927410,82728155,18.9,0.28,DEBIT,PAID
4927414,82733160,30.89,0.46,ONLINE,PAID
4927418,82733206,40.8,0.61,ONLINE,PAID
4927419,82733209,47.69,0.72,ONLINE,PAID
4927420,82733218,41.8,0.63,ONLINE,PAID
4927421,82724516,27.5,0.41,DEBIT,PAID
4927422,82733253,199.1,5.38,ONLINE,PAID
4927423,82733255,77.3,2.09,ONLINE,PAID
4927431,82733297,26.3,0.39,ONLINE,PAID
4927434,82733333,39.8,0.6,ONLINE,PAID
4927440,82733380,32.9,0.49,ONLINE,PAID
4927441,82733383,94.7,2.56,ONLINE,PAID
4927442,82733412,86.7,2.34,ONLINE,PAID
4927443,82733420,29.9,0.45,ONLINE,PAID
4927450,82733495,108.2,2.92,ONLINE,PAID
4927453,82733532,49.4,1.33,ONLINE,PAID
4927458,82733607,62.7,0.94,ONLINE,PAID
4927461,82733666,136.5,2.05,ONLINE,PAID
4927465,82733687,189.9,2.85,ONLINE,PAID
4927477,82733844,17.9,0.27,ONLINE,PAID
4927478,82724396,42.3,0.63,CREDIT,PAID
4927479,82733878,28.8,0.43,ONLINE,PAID
4927483,82733901,20,0.3,ONLINE,PAID
4927484,82733901,5,0,VOUCHER,PAID
4927485,82726809,33.9,0.51,CREDIT,PAID
4927487,82734045,51.8,1.4,ONLINE,PAID
4927488,82734045,10,0,VOUCHER,PAID
4927491,82734085,43.65,0.65,ONLINE,PAID
4927492,82734085,20,0,VOUCHER,PAID
4927496,82734122,61.8,1.67,ONLINE,PAID
4927497,82734124,26.9,0.4,ONLINE,PAID
4927498,82734124,5.99,0,VOUCHER,PAID
4927499,82734115,35,0.7,ONLINE,PAID
4927505,82734210,23.9,0.36,ONLINE,PAID
4927506,82734210,5.99,0,VOUCHER,PAID
4927508,82734236,30.8,0.46,ONLINE,PAID
4927509,82734236,24.9,0,VOUCHER,PAID
4927521,82734309,66.3,0.99,ONLINE,PAID
4927523,82724578,62,0.93,DEBIT,PAID
4927526,82734333,22.9,0.34,ONLINE,PAID
4927527,82734333,6.9,0,VOUCHER,PAID
4927528,82734366,29.4,0.44,ONLINE,PAID
4927530,82734426,90.3,1.17,ONLINE,PAID
4927535,82734493,79.4,1.03,ONLINE,PAID
4927538,82734554,75.48,1.13,ONLINE,PAID
4927540,82729403,29.9,0.45,CREDIT,PAID
4927541,82734610,161.7,4.37,ONLINE,PAID
4927542,82724808,27.9,0.42,DEBIT,PAID
4927546,82734664,55.8,0.84,ONLINE,PAID
4927547,82734673,30.3,0.42,ONLINE,PAID
4927548,82734673,12,0,VOUCHER,PAID
4927555,82734878,119.2,3.22,ONLINE,PAID
4927556,82734878,11.9,0,VOUCHER,PAID
4927558,82734893,35.89,0.54,ONLINE,PAID
4927561,82734976,99.5,0,ONLINE,PAID
4927566,82735125,33.9,0.51,ONLINE,PAID
4927567,82735154,14.9,0.22,ONLINE,PAID
4927568,82735154,10,0,VOUCHER,PAID
4927578,82735268,30.5,0.46,ONLINE,PAID
4927583,82735365,31.9,0.48,ONLINE,PAID
4927584,82735369,39.69,0.6,ONLINE,PAID
4927585,82735384,251.72,5.03,ONLINE,PAID
4927586,82735402,98.8,2.67,ONLINE,PAID
4927591,82735430,6.9,0,VOUCHER,PAID
4927592,82735453,15,0.23,ONLINE,PAID
4927593,82735454,82.4,1.24,ONLINE,PAID
4927595,82729364,469.5,9.39,STORE_DIRECT_PAYMENT,PAID
4927603,82735538,37.4,0.49,ONLINE,PAID
4927609,82735619,85.3,2.3,ONLINE,PAID
4927611,82735633,51.79,0.78,ONLINE,PAID
4927612,82735633,5,0,VOUCHER,PAID
4927613,82735652,39.8,0.6,ONLINE,PAID
4927615,82735659,58.9,0.88,ONLINE,PAID
4927616,82735659,20,0,VOUCHER,PAID
4927618,82735696,75.9,0.99,ONLINE,PAID
4927619,82717283,153.8,2.15,DEBIT,PAID
4927620,82735704,27.1,0.41,ONLINE,PAID
4927621,82735704,10,0,VOUCHER,PAID
4927623,82735730,63.7,1.72,ONLINE,PAID
4927625,82735665,0.02,0,ONLINE,PAID
4927628,82735822,235.5,6.36,ONLINE,PAID
4927629,82735845,30.9,0.46,ONLINE,PAID
4927630,82735848,21,0.32,ONLINE,PAID
4927631,82735848,21,0,VOUCHER,PAID
4927634,82735877,22.9,0.34,ONLINE,PAID
4927635,82735878,42.3,0.59,ONLINE,PAID
4927636,82735881,23.9,0.36,ONLINE,PAID
4927640,82735892,38.3,0.57,ONLINE,PAID
4927641,82735903,41.8,0.63,ONLINE,PAID
4927642,82735917,141.5,2.12,ONLINE,PAID
4927643,82735916,267.7,5.35,ONLINE,PAID
4927644,82735932,134.25,3.62,ONLINE,PAID
4927645,82729596,56.8,0.8,CREDIT,PAID
4927649,81875301,81.8,0,MEAL_BENEFIT,PAID
4927650,82735958,21.9,0.33,ONLINE,PAID
4927655,82735950,149.98,3,ONLINE,PAID
4927656,82735978,133.5,3.6,ONLINE,PAID
4927657,82735988,85.88,1.29,ONLINE,PAID
4927659,82704070,106.6,0,MEAL_BENEFIT,PAID
4927660,82736030,126.3,3.41,ONLINE,PAID
4927665,82736058,20,0.3,ONLINE,PAID
4927666,82736058,5,0,VOUCHER,PAID
4927668,82736074,34.2,0.51,ONLINE,PAID
4927672,82700794,36.9,0,MEAL_BENEFIT,PAID
4927682,82736198,49.3,1.33,ONLINE,PAID
4927687,82736214,0.9,0.01,ONLINE,PAID
4927688,82736214,10,0,VOUCHER,PAID
4927692,82736241,127.6,3.45,ONLINE,PAID
4927693,82736243,120.7,3.26,ONLINE,PAID
4927694,82732565,173.8,2.61,ONLINE,PAID
4927695,82736274,34.9,0.52,ONLINE,PAID
4927696,82728918,69.7,1.05,CREDIT,PAID
4927700,82736302,21,0.32,ONLINE,PAID
4927701,82736308,20,0,VOUCHER,PAID
4927703,82736310,19.5,0.29,ONLINE,PAID
4927704,82736310,5,0,VOUCHER,PAID
4927706,82736316,28.4,0.43,ONLINE,PAID
4927707,82736334,21.9,0.33,ONLINE,PAID
4927709,82736366,30,0.45,ONLINE,PAID
4927714,82735173,144.8,2.9,ONLINE,PAID
4927719,82736467,32.8,0.49,ONLINE,PAID
4927720,82736470,66,0.99,ONLINE,PAID
4927721,82736478,34.9,0.49,ONLINE,PAID
4927723,82736488,145.5,2.04,ONLINE,PAID
4927724,82736488,12,0,VOUCHER,PAID
4927728,82736523,39.8,0.6,ONLINE,PAID
4927729,82736548,38.8,0.58,ONLINE,PAID
4927734,82736576,17.9,0.27,ONLINE,PAID
4927735,82736576,12,0,VOUCHER,PAID
4927745,82736686,74.8,2.02,ONLINE,PAID
4927746,82736687,66.4,1.79,ONLINE,PAID
4927749,82736702,84.8,1.27,ONLINE,PAID
4927751,82736726,77.8,1.17,ONLINE,PAID
4927752,82736731,27.9,0.42,ONLINE,PAID
4927753,82736735,144.5,2.17,ONLINE,PAID
4927754,82736701,105.56,2.11,STORE_DIRECT_PAYMENT,PAID
4927760,82736782,45.25,0.68,ONLINE,PAID
4927771,82736827,120.92,1.81,ONLINE,PAID
4927774,82736855,34.3,0.48,ONLINE,PAID
4927775,82736855,12,0,VOUCHER,PAID
4927777,82736873,4,0.06,ONLINE,PAID
4927778,82736873,10,0,VOUCHER,PAID
4927780,82736887,73.2,0.95,ONLINE,PAID
4927781,82736889,9,0.14,ONLINE,PAID
4927782,82736889,21,0,VOUCHER,PAID
4927787,82736902,32.4,0.49,ONLINE,PAID
4927788,82736902,6.9,0,VOUCHER,PAID
4927796,82736969,93.39,1.87,ONLINE,PAID
4927798,82736988,50.4,0.5,ONLINE,PAID
4927801,82737004,119.9,2.4,ONLINE,PAID
4927803,82737009,61.8,1.67,ONLINE,PAID
4927804,82737012,76.7,2.07,ONLINE,PAID
4927811,82737047,25.9,0.39,ONLINE,PAID
4927812,82737047,10,0,VOUCHER,PAID
4927820,82737058,30.8,0.46,ONLINE,PAID
4927830,82737082,808.47,16.17,ONLINE,PAID
4927833,82737092,101.8,2.75,ONLINE,PAID
4927836,82737108,3,0.05,ONLINE,PAID
4927837,82737108,10,0,VOUCHER,PAID
4927839,82697820,503.65,10.07,CREDIT_STORE,PAID
4927841,82737103,1319.98,26.4,STORE_DIRECT_PAYMENT,PAID
4927842,82737119,199.9,4,ONLINE,PAID
4927845,82737104,59.99,1.2,STORE_DIRECT_PAYMENT,PAID
4927849,82737160,48.11,0.72,ONLINE,PAID
4927853,82737167,35.9,0.54,ONLINE,PAID
4927856,82737180,20,0.3,ONLINE,PAID
4927858,82724245,46.2,0.65,DEBIT,PAID
4927860,82737194,26.4,0.4,ONLINE,PAID
4927861,82737194,10,0,VOUCHER,PAID
4927862,82737196,32.91,0.49,ONLINE,PAID
4927863,82737196,12,0,VOUCHER,PAID
4927864,82737201,31.4,0.47,ONLINE,PAID
4927871,82737211,62.8,1.7,ONLINE,PAID
4927873,82737214,13.5,0.2,ONLINE,PAID
4927874,82737214,12,0,VOUCHER,PAID
4927875,82737203,399.99,8,STORE_DIRECT_PAYMENT,PAID
4927879,82737226,31.9,0.48,ONLINE,PAID
4927880,82737230,84.6,1.27,ONLINE,PAID
4927881,82737232,21.9,0.33,ONLINE,PAID
4927884,82737254,35.8,0.54,ONLINE,PAID
4927885,82737258,111.7,3.02,ONLINE,PAID
4927886,82710302,65.8,0,MEAL_BENEFIT,PAID
4927893,82737282,78.6,1.1,ONLINE,PAID
4927894,82737287,132.9,2.66,ONLINE,PAID
4927895,82719550,46.8,0.7,CREDIT_STORE,PAID
4927898,82737302,22,0.33,ONLINE,PAID
4927900,82737325,28.49,0.57,ONLINE,PAID
4927902,82737337,48.7,0.73,ONLINE,PAID
4927903,82737340,21.63,0.32,ONLINE,PAID
4927904,82737312,69.99,1.4,STORE_DIRECT_PAYMENT,PAID
4927905,82737357,44.7,0.58,ONLINE,PAID
4927906,82737358,104.25,2.09,ONLINE,PAID
4927908,82737368,69.8,1.04,ONLINE,PAID
4927909,82726795,31.4,0,MEAL_BENEFIT,PAID
4927914,82737422,54.9,0.82,ONLINE,PAID
4927915,82737422,5.99,0,VOUCHER,PAID
4927923,82737476,34.8,0.52,ONLINE,PAID
4927924,82737476,10,0,VOUCHER,PAID
4927925,82737455,319.98,6.4,STORE_DIRECT_PAYMENT,PAID
4927926,82713141,19.9,0.3,MONEY,PAID
4927928,82737493,30.9,0.46,ONLINE,PAID
4927929,82707496,64.19,0,MEAL_BENEFIT,PAID
4927931,82737498,42.8,0.64,ONLINE,PAID
4927936,82737484,50.1,0.75,ONLINE,PAID
4927939,82737514,35.4,0.5,ONLINE,PAID
4927940,82737514,4.9,0,VOUCHER,PAID
4927942,82737517,140.7,3.8,ONLINE,PAID
4927944,82731179,28.9,0.43,DEBIT,PAID
4927947,82716039,50,0.75,MONEY,PAID
4927949,82737535,66.9,1,ONLINE,PAID
4927950,82737542,50.8,0.76,ONLINE,PAID
4927951,82731675,22.4,0.34,MONEY,PAID
4927954,82737552,42.3,0.59,ONLINE,PAID
4927955,82737555,58.8,1.59,ONLINE,PAID
4927957,82737554,302.23,6.04,STORE_DIRECT_PAYMENT,PAID
4927961,82737585,74.1,1.04,ONLINE,PAID
4927962,82737585,6.9,0,VOUCHER,PAID
4927966,82737595,67.68,1.02,ONLINE,PAID
4927967,82737595,10,0,VOUCHER,PAID
4927971,82737606,41.22,0.62,ONLINE,PAID
4927976,82737631,202.97,4.06,STORE_DIRECT_PAYMENT,PAID
4927978,82737639,56.8,1.53,ONLINE,PAID
4927983,82737658,13,0.2,ONLINE,PAID
4927984,82737658,12,0,VOUCHER,PAID
4927986,82737660,23.9,0.36,ONLINE,PAID
4927987,82737660,5.9,0,VOUCHER,PAID
4927988,82737620,43.4,0.87,ONLINE,PAID
4927989,82737665,25.8,0.39,ONLINE,PAID
4927990,82737665,12,0,VOUCHER,PAID
4927991,82737683,4.99,0.07,ONLINE,PAID
4927992,82737683,11.01,0,VOUCHER,PAID
4927993,82737683,7.9,0,VOUCHER,PAID
4927994,82737689,89.4,1.34,ONLINE,PAID
4927995,82737689,9.9,0,VOUCHER,PAID
4927997,82737699,31.4,0.47,ONLINE,PAID
4927998,82737699,5,0,VOUCHER,PAID
4927999,82737701,41.8,0.59,ONLINE,PAID
4928003,82726073,35.8,0.54,DEBIT,PAID
4928006,82737729,32.8,0.49,ONLINE,PAID
4928007,82737729,24,0,VOUCHER,PAID
4928015,82737746,42.7,0.64,ONLINE,PAID
4928016,82737739,104.88,1.57,ONLINE,PAID
4928017,82737756,178.2,4.81,ONLINE,PAID
4928019,82697910,99,1.98,ONLINE,PAID
4928020,82737763,42.3,0.63,ONLINE,PAID
4928026,82698453,200,4,ONLINE,PAID
4928030,82737792,38.8,0.58,ONLINE,PAID
4928033,82698759,69.89,1.4,ONLINE,PAID
4928035,82737803,27.9,0.42,ONLINE,PAID
4928037,82698862,165.55,3.31,ONLINE,PAID
4928044,82737827,71.4,1.93,ONLINE,PAID
4928045,82737829,9.99,0.15,ONLINE,PAID
4928046,82737829,11.01,0,VOUCHER,PAID
4928050,82737820,395.94,7.92,ONLINE,PAID
4928058,82737859,46.4,0.7,ONLINE,PAID
4928059,82737862,24.9,0.37,ONLINE,PAID
4928060,82709686,119.4,2.39,ONLINE,PAID
4928070,82710036,249.84,5,ONLINE,PAID
4928072,82737876,111.7,3.02,ONLINE,PAID
4928073,82737878,36,0.54,ONLINE,PAID
4928074,82737886,37.79,0.57,ONLINE,PAID
4928080,82710741,119.4,2.39,ONLINE,PAID
4928082,82737894,58.9,1.18,ONLINE,PAID
4928083,82737900,61.8,1.67,ONLINE,PAID
4928084,82737892,19.9,0.3,ONLINE,PAID
4928085,82737916,36,0.54,STORE_DIRECT_PAYMENT,PAID
4928089,82737928,5.9,0.09,ONLINE,PAID
4928090,82737928,20,0,VOUCHER,PAID
4928093,82737934,399.9,8,ONLINE,PAID
4928094,82716533,5,0.08,MONEY,PAID
4928096,82735430,23.9,0.36,PAYMENT_LINK,PAID
4928097,82737963,11.01,0,VOUCHER,PAID
4928099,82737971,105.2,1.47,ONLINE,PAID
4928101,82737978,119.5,1.79,ONLINE,PAID
4928102,82737979,41.9,0.63,ONLINE,PAID
4928104,82730703,34.9,0,MEAL_BENEFIT,PAID
4928105,82737980,9.99,0.15,ONLINE,PAID
4928106,82737980,8,0.12,ONLINE,PAID
4928112,82737991,50.8,0.71,ONLINE,PAID
4928113,82737991,4.9,0,VOUCHER,PAID
4928116,82738000,339.9,6.8,VOUCHER_STORE,PAID
4928121,82738026,66.7,1,ONLINE,PAID
4928122,82715271,191.96,3.84,CREDIT,PAID
4928128,82738055,49.9,0.75,ONLINE,PAID
4928134,82738073,71.6,1.07,ONLINE,PAID
4928135,82738073,7.9,0,VOUCHER,PAID
4928136,82738076,90.8,2.45,ONLINE,PAID
4928137,82734046,134.9,2.02,CREDIT,PAID
4928139,82736893,67.8,1.02,DEBIT,PAID
4928154,82738110,9.99,0.15,ONLINE,PAID
4928155,82738110,11.01,0,VOUCHER,PAID
4928164,82738152,45.3,0.68,ONLINE,PAID
4928168,82738175,161.3,4.36,ONLINE,PAID
4928172,82738188,35.2,0.49,ONLINE,PAID
4928174,82738197,15.9,0.24,ONLINE,PAID
4928178,82738207,30.8,0.46,ONLINE,PAID
4928181,82738218,306,6.12,ONLINE,PAID
4928182,82738222,124.9,2.5,ONLINE,PAID
4928200,82738252,130.99,2.62,STORE_DIRECT_PAYMENT,PAID
4928202,82738257,73.8,1.99,ONLINE,PAID
4928206,82737987,1000,20,STORE_DIRECT_PAYMENT,PAID
4928208,82738278,71.8,1.94,ONLINE,PAID
4928209,82738279,96.8,2.61,ONLINE,PAID
4928212,82738302,31.8,0.48,ONLINE,PAID
4928213,82738302,6,0,VOUCHER,PAID
4928214,82738302,7.9,0,VOUCHER,PAID
4928215,82738303,50.9,1.37,ONLINE,PAID
4928222,82738310,9.99,0.15,ONLINE,PAID
4928223,82738310,11.01,0,VOUCHER,PAID
4928226,82738325,74.8,2.02,ONLINE,PAID
4928231,82738341,30.8,0.46,ONLINE,PAID
4928232,82738341,24.9,0,VOUCHER,PAID
4928238,82738360,8,0,VOUCHER,PAID
4928239,82738360,9.99,0.15,ONLINE,PAID
4928240,82738364,176.2,4.76,ONLINE,PAID
4928245,82738391,29.9,0.45,ONLINE,PAID
4928246,82727263,63.8,0,MEAL_BENEFIT,PAID
4928265,82730486,314.91,6.3,INSTALLMENT_CREDIT_STORE,PAID
4928275,82738449,9.99,0.15,ONLINE,PAID
4928276,82738449,11.01,0,VOUCHER,PAID
4928278,82738453,20,0.3,ONLINE,PAID
4928279,82738453,5,0,VOUCHER,PAID
4928280,82738454,33.9,0.51,ONLINE,PAID
4928283,82738459,9.99,0.15,ONLINE,PAID
4928284,82738459,11.01,0,VOUCHER,PAID
4928291,82738471,71.28,1.07,ONLINE,PAID
4928292,82738473,129.5,3.5,ONLINE,PAID
4928295,82738475,105,1.58,ONLINE,PAID
4928299,82738482,8,0,VOUCHER,PAID
4928302,82738504,32.4,0.49,ONLINE,PAID
4928303,82738504,4.99,0,VOUCHER,PAID
4928304,82738506,69.8,1.88,ONLINE,PAID
4928306,82738517,26.9,0.4,ONLINE,PAID
4928307,82738517,4.99,0,VOUCHER,PAID
4928308,82738525,58.7,0.76,ONLINE,PAID
4928309,82738539,55.99,0.73,ONLINE,PAID
4928316,82735886,65.8,0.99,DEBIT,PAID
4928322,82738583,71.4,1.93,ONLINE,PAID
4928324,82737037,50.9,0.97,CREDIT,PAID
4928327,82737199,47.8,0.72,DEBIT,PAID
4928329,82738597,44.9,0.67,ONLINE,PAID
4928330,82738608,9.99,0.15,ONLINE,PAID
4928331,82738608,11.01,0,VOUCHER,PAID
4928340,82738633,40.69,0.61,ONLINE,PAID
4928341,82738634,43.9,0.66,ONLINE,PAID
4928342,82738652,36,0.54,ONLINE,PAID
4928344,82738664,5,0,VOUCHER,PAID
4928354,82738690,144.25,3.89,ONLINE,PAID
4928355,82738692,73.3,1.98,ONLINE,PAID
4928375,82738732,36.42,0.55,ONLINE,PAID
4928376,82738733,30.8,0.46,ONLINE,PAID
4928378,82738749,9.99,0.15,ONLINE,PAID
4928379,82738749,11.91,0,VOUCHER,PAID
4928387,82738770,74.7,1.12,ONLINE,PAID
4928390,82738781,279,5.58,STORE_DIRECT_PAYMENT,PAID
4928398,82738796,283,4.25,ONLINE,PAID
4928400,82718329,18,0.27,MONEY,PAID
4928402,82738803,121.6,3.28,ONLINE,PAID
4928403,82738804,60.5,0.91,ONLINE,PAID
4928405,82725792,42.9,0.64,DEBIT_STORE,PAID
4928406,82738810,11,0,VOUCHER,PAID
4928424,82738832,19.9,0.3,ONLINE,PAID
4928425,82738832,10,0,VOUCHER,PAID
4928433,82738838,215.8,4.32,ONLINE,PAID
4928440,82738852,121.8,3.29,ONLINE,PAID
4928460,82738912,39.93,0.6,ONLINE,PAID
4928461,82738912,12.87,0,VOUCHER,PAID
4928467,82738946,209.9,4.2,ONLINE,PAID
4928472,82738984,65.7,0.99,ONLINE,PAID
4928474,82738989,71.9,1.08,ONLINE,PAID
4928478,82738993,24.8,0.37,ONLINE,PAID
4928479,82738993,10,0,VOUCHER,PAID
4928485,82739020,54.02,0.81,ONLINE,PAID
4928493,82739046,36.3,0.54,ONLINE,PAID
4928495,82736308,15.7,0.24,DEBIT_STORE,PAID
4928497,82739061,51.3,0.77,ONLINE,PAID
4928508,82739080,26.88,0.4,ONLINE,PAID
4928509,82739080,15.31,0,VOUCHER,PAID
4928525,82739108,55.7,0.84,ONLINE,PAID
4928526,82739108,49.8,0,VOUCHER,PAID
4928529,82739118,4.99,0.07,ONLINE,PAID
4928530,82739118,24.91,0,VOUCHER,PAID
4928533,82739120,9.99,0.15,ONLINE,PAID
4928534,82739120,11.01,0,VOUCHER,PAID
4928546,82739151,33.49,0.5,ONLINE,PAID
4928551,82737553,57.8,0.78,DEBIT,PAID
4928554,82737238,791.09,11.87,STORE_DIRECT_PAYMENT,PAID
4928555,82739162,157.36,3.15,ONLINE,PAID
4928557,82739168,39.8,0.56,ONLINE,PAID
4928558,82739168,4.9,0,VOUCHER,PAID
4928563,82739183,38.4,0.58,ONLINE,PAID
4928564,82739183,3,0.05,ONLINE,PAID
4928567,82739186,30.7,0.46,ONLINE,PAID
4928568,82739186,10,0,VOUCHER,PAID
4928571,82739190,359.49,7.19,ONLINE,PAID
4928584,82705149,24.2,0,MEAL_BENEFIT,PAID
4928593,82739224,150.47,3.01,STORE_DIRECT_PAYMENT,PAID
4928602,82739237,16,0.24,ONLINE,PAID
4928607,82737963,16.89,0.25,DEBIT,PAID
4928614,82739273,189.9,3.8,ONLINE,PAID
4928615,82709533,39.4,0,MEAL_BENEFIT,PAID
4928621,82739279,4.99,0.07,ONLINE,PAID
4928622,82739279,11.01,0,VOUCHER,PAID
4928625,82739292,29.9,0.45,ONLINE,PAID
4928630,82739294,166.1,4.48,ONLINE,PAID
4928633,82739297,9.99,0.15,ONLINE,PAID
4928634,82739297,11.01,0,VOUCHER,PAID
4928635,82739298,80.6,1.13,ONLINE,PAID
4928650,82739325,9.99,0.15,ONLINE,PAID
4928651,82739325,11.01,0,VOUCHER,PAID
4928656,82739330,79.6,1.59,ONLINE,PAID
4928657,82739337,116.9,2.34,ONLINE,PAID
4928658,82739339,37.9,0.57,ONLINE,PAID
4928677,82739430,36.9,0.48,ONLINE,PAID
4928678,82739430,42,0,VOUCHER,PAID
4928680,82739432,76.7,2.07,ONLINE,PAID
4928681,82739436,41.35,0.62,ONLINE,PAID
4928682,82739444,70.68,1.41,ONLINE,PAID
4928683,82739458,9.99,0.15,ONLINE,PAID
4928684,82739458,8,0.12,ONLINE,PAID
4928685,82739457,219.8,4.4,ONLINE,PAID
4928690,78180669,58.66,0.88,STORE_DIRECT_PAYMENT,PAID
4928691,82739497,49.8,0.65,ONLINE,PAID
4928692,82739497,42,0,VOUCHER,PAID
4928699,82739521,17.8,0.27,ONLINE,PAID
4928701,82739521,10,0,VOUCHER,PAID
4928702,82739524,60.11,1.2,ONLINE,PAID
4928708,82739535,135.5,2.03,ONLINE,PAID
4928711,82739541,140.9,1.97,ONLINE,PAID
4928717,82738476,55.9,0.84,DEBIT,PAID
4928718,82739579,11.91,0,VOUCHER_STORE,PAID
4928735,82739683,8,0,VOUCHER,PAID
4928736,82739683,9.99,0.15,ONLINE,PAID
4928744,82739732,26.71,0.4,ONLINE,PAID
4928749,82738614,34.9,0.52,DEBIT,PAID
4928765,82739813,38,0.57,ONLINE,PAID
4928772,82739848,88.7,2.39,ONLINE,PAID
